Entry,Make,Model,Body,Fit_age_a,Fit_age_b,Fit_age_R2,Fit_miles_a,Fit_miles_b,Fit_miles_R2,Fit_age_cw_R2
179,Subaru,Impreza WRX,Wagon,30018.354278033843,0.067286143733656,0.22247405823302968,105000.00010480073,0.0007715794554970289,-8.6369112351143,
180,Chevrolet,Express 2500,Van,26139.389733583565,0.08801646396754573,0.5946699499829541,24242.640213155966,7.1651715498864975e-06,0.4905390328130813,
181,Cadillac,Escalade ESV,Sport Utility,88257.91421542206,0.16990235221659208,0.8492605533704561,84174.1322477844,1.4420624202312741e-05,0.8564411276574545,0.7851077424365368
182,BMW,535i,Sedan,51484.083874844604,0.16485900286051167,0.8465979786951281,105000.0000938118,0.0007714445072746219,-6.434100577656567,
183,Ford,Transit Connect,Van,32799.80651980176,0.16339202060717464,0.7790404586548376,26716.106466867794,1.0715245883556911e-05,0.6887668795271102,0.549783542072819
184,BMW,528i,Sedan,35578.873350765316,0.13041524891688885,0.8748327548747316,29661.969006578573,1.1405083872332485e-05,0.7302095768567483,
185,Kia,Forte,Sedan,22373.503716889427,0.16082255591119565,0.827097791795968,18438.835028389425,1.056799761211418e-05,0.7607808437926531,0.7213849329645183
186,Volvo,S60,Sedan,44250.20836815114,0.17672035711506826,0.8708486119923221,27856.867648090967,1.3210383973450461e-05,0.4883787155814321,0.7367066930587671
187,Chrysler,PT Cruiser,Hatchback,11322.016135902739,0.08317703399854023,-0.039485807759894076,10000.00000001744,0.0015,-8.995169815756661,
188,Audi,A8,Sedan,104135.97287878883,0.2402111043950023,0.9431706335209225,80987.99956088162,1.9920225788364018e-05,0.7816244280260826,0.939532496888194
189,Tesla,Model X,Sport Utility,109083.51829252618,0.13917948152490608,0.09108465126675491,82253.16821659206,5.9648830650452495e-06,0.40930703767337717,
190,Acura,TLX,Sedan,35871.65507859322,0.1528893433773754,0.778487823597445,33810.806244556086,1.4773618893933293e-05,0.6880899123318059,0.34711729404572456
191,MAZDA,MX-5 Miata,Convertible,27523.408083456452,0.07137379190236563,0.8204807026771399,23379.8638699857,1.2871226736797224e-05,0.6866388953408384,
192,Toyota,Yaris,Sedan,17947.999982633675,0.10773629435886926,0.9161590572311888,17425.009717745885,1.0369429492821033e-05,0.8080620009505429,0.6627928996714118
193,Dodge,Dakota,Truck,37110.06273887352,0.11888855607774815,0.4882482785252934,10018.698715251485,3.5873165530359275e-06,-0.07787395238473316,
194,Chevrolet,Trax,Sport Utility,21782.642597981383,0.09367871947875743,0.35606990111058867,21881.221813215183,1.4195370620953214e-05,0.5887111272081627,-1.629555585394173
195,Subaru,Legacy,,22935.594504031702,0.09393779173966772,0.7477737843229599,22890.91158296567,9.763365940752875e-06,0.7976695367160643,
196,MAZDA,CX-9,Sport Utility,39732.282672006586,0.16439133181484025,0.825315212878988,28670.904126050493,9.970892120825805e-06,0.6264962839588916,0.7672799774112038
197,Volvo,XC60,Sport Utility,52543.22897309479,0.1835753368234627,0.8330432658563567,48107.60006990202,1.5548525631451956e-05,0.9187974741759648,0.6307905348071222
198,Hyundai,Accent,Sedan,14706.889948371076,0.10725905091188202,0.8216328400242383,12007.00020620663,7.733013647658724e-06,0.4302915691922683,
199,Land Rover,Range Rover Evoque,Sport Utility,48103.00859203185,0.13801601344971104,0.8310131649535246,49732.65191261378,1.4352662269356243e-05,0.8246318647120043,0.6441056097896518
200,FIAT,500,,20854.046378848383,0.15385942411167824,0.45838617079864774,14524.320189360202,1.0378293614508435e-05,0.5230184314691423,
201,Lexus,RX 330,Sport Utility,20644.313547200014,0.06915620357630078,-0.0028170369363260672,10000.00000110102,0.0015,-16.601045966934354,
202,Ford,F450,Truck,62026.650181950776,0.08985119243367362,0.7429105344374918,47146.1463594131,6.036399229126444e-06,0.4705991636564507,
203,Mercedes-Benz,SL 550,Convertible,120826.14053270266,0.17853974504039913,0.923351256675456,111734.63357994739,2.8838761206284797e-05,0.8376574895986375,0.8920333482884559
204,Toyota,FJ Cruiser,Sport Utility,57666.8560897242,0.11084842447740392,0.6849579054723381,14626.2727273094,0.0015,-7.3282918681283,
205,Ford,E-150 and Econoline 150,Van,25414.000534095103,0.09327964494019908,0.44083488042300933,11639.386561690222,1.9442441582019905e-06,0.08547338526680104,
206,BMW,Z4,Convertible,61581.16349597976,0.13916247505152607,0.9374617745129243,57567.42178475265,2.1481135699120475e-05,0.8651072291885864,0.7729855712287049
207,Honda,Ridgeline,Truck,39849.70743689877,0.10629646838866302,0.9370695978247624,34835.47401287968,8.932032571280595e-06,0.8185587675177082,0.5206469513357725
208,Audi,S5,,67012.77167852747,0.15476421602162102,0.9304339953891454,60980.7149065067,1.663710521149428e-05,0.9146123515510588,
209,Mitsubishi,Outlander Sport,Sport Utility,20274.402331624737,0.11624525311012486,0.6860523522939754,20393.21118578301,9.04163745366053e-06,0.7510851280870624,0.08593412893737806
210,Nissan,370Z,Coupe,37028.679743863155,0.09220780235017849,0.7215385268805379,32468.148822444982,1.0902382808301422e-05,0.7083804516922227,-0.8350978301350276
211,Nissan,Leaf,Hatchback,51790.679938631154,0.3263656528490475,0.869084183677364,36538.29291863785,3.641886080243426e-05,0.8246824962892256,
212,Audi,Q3,Sport Utility,40387.50348200855,0.16056722286633862,0.8476702248606,38272.08819107567,1.6027236907143365e-05,0.8274803758569216,0.5897844373912537
213,MINI,Cooper Clubman,Coupe,38936.54964779247,0.1909535631535217,0.9096913044008267,29855.91538961707,1.7761057986091072e-05,0.8785838503187196,0.8883272588470563
214,Lexus,GX 460,Sport Utility,53250.59837836362,0.11483098471429314,0.8497656579210316,48097.534247659445,8.313713779578694e-06,0.8415273392818626,
215,Lexus,GX 470,Sport Utility,30055.2320986464,0.06110819299820206,-0.0250692091658955,10000.000116615583,0.0015,-9.281609626523627,
216,Ford,E-250 and Econoline 250,Van,29905.18914454944,0.1150396063610511,0.4717912779733059,10401.604234243025,1.1355537598929039e-06,0.024932681529577172,
217,Lincoln,MKZ,Sedan,39150.82711930099,0.1693695977826567,0.7329318671480072,28830.417285364223,1.1364311547747683e-05,0.5241511151167055,0.6563736782172401
218,Subaru,Crosstrek,Sport Utility,27238.367406992682,0.08752341332020865,0.6655095229893003,25842.728138046106,7.3021671016199275e-06,0.6334930378872519,
219,BMW,i3,Hatchback,68136.00236506228,0.3158385193348027,0.5365109658559357,33023.92929667353,1.7557452631384255e-05,0.45624655719499185,
220,Lexus,SC 430,Convertible,199999.99999999997,0.17723434471512536,0.1668987940980965,19918.2887332708,0.002843395256971731,-5.4667261502871245,
221,Acura,ILX,Sedan,30777.77496103545,0.12809998654495808,0.7626944239835307,29545.86577056612,0.002999999999999988,-2.1482453986743386,-0.19176958307402314
222,Ford,Thunderbird,Coupe,86891.086389799,0.11798099962592917,-0.3457197400564136,22148.499267829957,8.20374163729516e-06,0.680418020996955,
223,INFINITI,QX56,Sport Utility,59755.83109269561,0.14489688194751063,0.7457544378158487,11015.216927449703,0.0015,-6.468286221317125,
224,Volkswagen,Touareg,Sport Utility,48575.5676862766,0.16298260111881163,0.6792528677787,23936.384488714197,7.004061871268911e-06,0.34524475431446355,
225,Chevrolet,Cobalt,Sedan,10000.000000000007,0.08315946530025267,-0.024400926520261157,10000.000000045826,0.0015,-6.013043912869704,
226,Toyota,Venza,Sport Utility,26420.78454540139,0.09781207821668965,0.36646093950777825,10000.000000555017,0.0015,-12.755486789402308,
227,Buick,Regal,Sedan,31308.55032921035,0.13942051151676277,0.6788975044699135,28495.03161570697,1.589416675928916e-05,0.6840360190983845,
228,INFINITI,FX35,Sport Utility,46456.71991464691,0.13419637479461158,0.7367194633310244,10000.000000160426,0.0015,-6.456240648943101,
229,Lincoln,MKX,Sedan,62030.58697919888,0.20755639982237165,0.8071834073763561,46900.10634062941,0.0012697971265011553,0.10986804664735028,
230,INFINITI,QX80,Sport Utility,64571.83024491516,0.16344023375013444,0.4627506859527497,62167.14593202064,1.1492241418507372e-05,0.8397767897705318,0.25761231862872114
231,BMW,M5,Sedan,99306.41601324601,0.12537939631278866,0.6893399142361277,102887.54383538332,2.0217508592986254e-05,0.875794326815904,0.758254470903425
232,Mercedes-Benz,A 220,Sedan,40137.5,0.10932003806101485,0.1833619552867617,40774.359900280084,6.16551386460523e-05,0.551989721544905,-0.4538667659605711
233,Mercedes-Benz,E 450,Wagon,76705.0,0.04755730213696327,0.032646280909855996,74839.9360811241,3.188153904633267e-05,0.18369741622611213,-2.631496854463367
234,INFINITI,QX50,Sport Utility,42042.36030248005,0.18256410948128668,0.859156683306749,38908.086347261684,1.679242584448014e-05,0.7185874317779707,0.7271554456726079
235,Mercedes-Benz,S 560,Sedan,123499.89097701138,0.010000000000000002,-0.0027193380883101526,124358.06702089489,1.2583220973061644e-05,0.23469406120695357,-1.6253788427502345
236,Maserati,GranTurismo,Coupe,179962.66464952438,0.1996172279618409,0.8220908479406632,139250.7577445173,4.680593876094184e-05,0.8067724424183577,
237,Lexus,NX 200t,Sport Utility,32626.863288354456,0.06340466770593474,0.09427681159137602,30312.69917980553,4.568148804707251e-06,0.37110058922992306,
238,BMW,535i xDrive,Sedan,52123.18636597224,0.17668885010321475,0.6604252650923527,30058.45090958912,8.987236345313087e-06,0.6032860368456368,
239,Lincoln,Navigator,Sport Utility,92673.99583347529,0.21543430637214797,0.8523267441777923,60056.92093147241,0.0011610926510783163,-0.16438191935520452,0.8435245332957765
240,Toyota,Solara,Convertible,37740.05972419003,0.1306063263050556,0.3670155141630115,105000.0,0.0015,-5.815588009177695,
241,Mercedes-Benz,E 320,Sedan,13958.116210784323,0.060375988241990516,0.3047711643150831,10000.0000001632,0.0015,-5.213220947762067,
242,Audi,A7,Hatchback,86183.82256167602,0.19654413149642502,0.9188428010416261,75676.97072893832,1.75127541801288e-05,0.9345004171650357,0.7883708256527036
243,Scion,tC,Hatchback,24347.186173293714,0.1353926385459537,0.6663128480641953,12880.029259304507,6.970159382859578e-06,0.49537455936785324,
244,Lincoln,Town Car,Sedan,12728.927326264129,0.04753657599062259,0.09633265938891766,105000.0,0.0015,-3.4147609194414645,
245,Cadillac,XTS,Sedan,28258.104361704005,0.06504812792313315,0.32988687829128605,35742.21985700545,1.1884125916598605e-05,0.4897505114741527,
246,Toyota,C-HR,Sport Utility,24412.193589012542,0.09844553391090802,0.2667616579958709,24094.690762162405,1.0055918567964174e-05,0.5987019316437074,-1.738366434579334
247,Chevrolet,Blazer,Sport Utility,36855.446156424136,0.11248283724444604,0.7485366911665075,38564.31121860131,2.2803123124668178e-05,0.6791663009770229,0.13477326773055864
248,BMW,650i,,150783.55181366205,0.27173181119638706,0.6190594381605461,38202.00051655365,0.001492400907327164,-1.9120584683151098,
249,Jaguar,XF,Sedan,57936.82776081453,0.1848365475817575,0.6999915112570478,49905.7283169568,1.9700358904311355e-05,0.7184536761462954,0.3881098710108477
250,BMW,530i,Sedan,59064.0093174891,0.1755172696138898,0.9692148288678942,51922.165975237,1.783174059503376e-05,0.7716651225609477,0.9504042122165879
251,Chrysler,Sebring,Sedan,10430.896454561882,0.06113965338355288,0.07896201231255029,10000.000000018608,0.0014999976090494889,-4.910777776562645,
252,Hyundai,Veloster,Hatchback,20305.97044079358,0.1134849566378184,0.6341439848865191,18830.966199111343,9.667585288268627e-06,0.6363296369648158,
253,Honda,Element,Sport Utility,32719.331508498824,0.1018540109765719,0.32473731802527483,10000.000000130907,0.0015,-5.882179402648809,
254,smart,fortwo,Coupe,24880.06907062732,0.1698636449820977,0.8110086912278371,21532.44731489647,2.757751029874807e-05,0.7108099668356826,
255,Pontiac,G6,Sedan,18011.770923439257,0.10989505129633137,0.09062311041793714,10000.000000021426,0.0015,-7.428083686494661,
256,Mercedes-Benz,C 250,Sedan,32283.526818209426,0.13534617016961528,0.3071956251831417,105000.0,0.001126875,-32.23055906197238,
257,Chevrolet,Express 1500,Van,25498.158357842472,0.08608435921349566,0.2380395771617111,13261.47035061314,2.4678853274241043e-06,0.0774638571452847,
258,Land Rover,Discovery Sport,,47328.59395456003,0.14880605691252527,0.6740838614972385,43399.76410396158,1.583560573583963e-05,0.5862888380033057,0.5405657356355698
259,Lexus,ES 330,Sedan,20482.01730209884,0.08584530814262996,0.05621946753846607,10000.000000028593,0.0015,-10.96807561564689,
260,Mercedes-Benz,CLS 550,Sedan,96626.00482824707,0.21091832791648182,0.7734861951782703,54660.53616323452,0.0014339888419248718,-2.6370757089517474,
261,Chevrolet,Sonic,Sedan,14792.79864833901,0.11420496384428164,0.45328139384846433,17266.307360292187,1.270049264222272e-05,0.6054293636681443,
262,Chevrolet,Volt,Hatchback,53004.8905440055,0.2392637272412413,0.32750403339017264,25124.840929389196,1.0922018755943467e-05,0.5308418587345859,
263,Mercedes-Benz,S 450,Sedan,114017.99815464107,0.21334655952197837,0.17621145744497624,106567.21117344793,2.2611692102009113e-05,0.8427821475868416,0.46145042993983065
264,Dodge,Dart,Sedan,18327.068550437867,0.11424884231451682,0.18353343113222043,10000.000000000005,1.3258566305626324e-06,0.013356538763901082,
265,Cadillac,ATS,Sedan,29412.23145805555,0.10778056731879324,0.3115140686716509,105000.00017059658,0.0007808058251303968,-7.365958734143829,
266,Ford,Excursion,Sport Utility,189606.48289108602,0.16417258598158396,0.20935670676890894,10000.000000562472,0.0015,-2.7448317476498136,
267,Saturn,Vue,Sport Utility,18187.708543893143,0.11796555427708968,0.21267677317671652,10000.000000028016,0.0015,-7.516918804070581,
268,Mercury,Grand Marquis,Sedan,31283.031005703335,0.11975243818225416,0.45108442579232,105000.0,0.0015,-2.9655418619209684,
269,Nissan,Quest,Van,27309.640298642258,0.13757997940682726,0.7644855987137535,10000.000000019669,0.0015,-2.4404955984126855,
270,Subaru,WRX,Sedan,33146.44933991224,0.07879523529000204,0.3422885524495042,34103.16533872606,8.746318523213025e-06,0.5143386467701454,-1.7318127117583946
271,BMW,X6,Sport Utility,80540.643066617,0.17743358831167266,0.910065471554226,73399.00791902657,1.8520677263458107e-05,0.7969068188842151,0.9187530045347277
272,Lexus,CT 200h,Hatchback,27839.455001246526,0.08793521678786219,0.7262618895764132,22657.297166509907,5.585497416924708e-06,0.5518271048961871,
273,Hyundai,Genesis,Sedan,49462.46505699152,0.19673263511232747,0.7093254505084919,20426.82627666969,5.914001205753578e-06,0.2711348515632491,
274,Ferrari,F430,Convertible,199999.99999999863,0.02829737070019736,0.007652941136146785,199999.9999999997,2.164623929843878e-05,0.31946820988720537,
275,Volkswagen,e-Golf,Hatchback,44654.61576880112,0.24901425213325193,0.9283331380877937,34969.308419091474,3.1439155702257275e-05,0.8556847921307189,
276,Mercedes-Benz,C 63 AMG,Sedan,89186.9121663752,0.14692820183184913,0.9072355175219518,83170.68937700405,1.7637451286247467e-05,0.9446822354108187,0.6768238468759481
277,Audi,S4,Sedan,59090.709583930795,0.1421591190552536,0.8976560656447219,55778.62115830613,1.5143901157345505e-05,0.8892811271939016,
278,Chevrolet,HHR,Wagon,10000.000000000002,0.06491796594463645,-0.015988731060596173,10000.000000000002,6.1025961205775775e-06,-0.024700166794147993,
279,BMW,325i,Sedan,23332.558869913624,0.10391809166701221,0.10040796342262726,10000.000000038073,0.0015,-7.156852803605215,
280,Volkswagen,CC,Sedan,34257.64738988474,0.16580308669931493,0.7495645759394071,18107.404338982597,9.154310044602103e-06,0.43051092879144015,
281,Jaguar,F-PACE,Sport Utility,54271.899255465636,0.13456506026821713,0.3174131682973853,53241.77125856288,1.2825510065508048e-05,0.33404470528009134,-0.18237941059337315
282,Nissan,Kicks,Sport Utility,22881.180312640226,0.09505447014508212,0.40110734068870824,21476.981514231557,1.6863355588783737e-05,0.19237345867857192,-2.9629958807510506
283,Cadillac,De Ville,Sedan,10000.000000000002,0.05000308863568225,-0.056621105130646,10000.000000017793,0.0015,-4.842200180423629,
284,Dodge,Ram 3500 Truck,Truck,51556.82114650869,0.06826240267639272,0.12228083168856585,14650.012241067925,0.0015,-8.755831611624233,
285,Kia,Sedona,Van,38368.80473722628,0.1771541543700895,0.7600081995368853,32218.370527361072,0.001339212944440929,-1.178662545608153,
286,GMC,Canyon,Truck,36622.93591256313,0.1038287783828302,0.8587210579745816,34665.403601998,1.0271913917295788e-05,0.8186741176283328,0.10948441166384693
287,BMW,330i xDrive,,52610.455361290326,0.1961599132509401,0.871796318054308,50792.644406701445,2.5565070043492897e-05,0.8216308986846604,0.8251276949120784
288,Kia,Rio,Sedan,17496.396479046718,0.13926923887663978,0.8136294198234613,16215.244733251457,1.2221211815989533e-05,0.8674948082863734,
289,Volkswagen,Golf R,Hatchback,46455.66893087515,0.12283932048443374,0.9527703305117061,42086.71841404071,1.2040925998160952e-05,0.9587157656074483,
290,Jeep,Commander,Sport Utility,32752.23095520095,0.12977901164413758,0.05634749100381231,10000.000000182072,0.0015,-6.611667598046528,
291,Cadillac,DTS,Sedan,55192.65954599367,0.17177137342187876,0.09298531997793869,10000.000004684023,0.0015,-3.0635753662626852,
292,Toyota,Prius Prime,Hatchback,30341.535903139003,0.06693478463715861,0.45686174363401766,30514.566119588315,8.29740043965812e-06,0.578346045724198,-2.1684208230508295
293,BMW,X7,Sport Utility,92086.72374997636,0.010000000000000002,-0.8817222656756418,86094.14694651488,3.397816065114547e-05,0.2245521393627582,-2.1686273536676737
294,Maserati,Ghibli,Sedan,72589.96708072531,0.17304944312753237,0.5893569057608019,68827.08678814865,2.3263351545881026e-05,0.817411190564168,
295,Pontiac,Firebird,Coupe,199999.99999999997,0.1418007880328757,0.3247181651111075,26831.499642923678,1.1985078254687637e-05,0.580334174318824,
296,Honda,Passport,Sport Utility,42748.81567350519,0.14361465372601462,0.5820174081181175,37945.11503273818,1.3476618863071641e-05,0.5216437870934828,-0.05029631091998987
297,BMW,750Li,Sedan,86679.86785854808,0.19433133742803876,0.8070508861196815,12949.500286188568,0.0015,-2.559506951428188,
298,Audi,TT,Coupe,51937.543189491385,0.13402591428488295,0.9152654408823729,34092.76730705969,1.3335829452252706e-05,0.5981073510980758,0.46406625180705263
299,BMW,X2,Sport Utility,43398.817986057176,0.12999216101303648,0.45191051108414193,42727.06841662625,2.5297122666777267e-05,0.499965251253634,0.13587030630161745
300,Nissan,Juke,Sport Utility,23325.45504906111,0.11999252870145762,0.43123446387300113,15928.57478752875,5.49635756803349e-06,0.31276521951457426,
