Entry,Make,Model,Body,Fit_age_a,Fit_age_b,Fit_age_R2,Fit_miles_a,Fit_miles_b,Fit_miles_R2,Fit_age_cw_R2
174,Lexus,LS 460,Sedan,64984.124208619374,0.13822122776717755,0.8168119206001613,10000.0000454255,0.0015,-4.651183398526385,
175,Cadillac,XT5,Sport Utility,50452.6074340433,0.2622902232562535,0.600727170422775,48139.94981143577,1.5207042949465348e-05,0.7717549384286788,0.6140096671884958
176,RAM,ProMaster,Van,38125.69338027267,0.15309767095866986,0.14049591599242217,34266.183657300964,7.641388270767946e-06,0.4890946026712376,
177,Ford,Transit 250,Van,34929.77118004983,0.09071237192367738,-0.006388250159474751,31167.85850992018,3.925416699690169e-06,0.18610943758308596,0.0841113620734012
178,Nissan,Xterra,Sport Utility,56791.147344671335,0.17992750007287317,0.7730167337789204,10000.000000082653,0.0015,-1.9822262950321021,
179,Chevrolet,Express 2500,Van,26139.389733583565,0.08801646396754573,0.5946699499829542,24242.640213558603,7.16517155005183e-06,0.49053903281308064,
180,Cadillac,Escalade ESV,Sport Utility,88257.91421542206,0.16990235221659208,0.8492605533704561,84174.13223864733,1.4420624200409984e-05,0.8564411276574587,0.7851077424365368
181,Subaru,Impreza WRX,Wagon,30018.354278033843,0.067286143733656,0.22247405823302946,105000.00010480073,0.0007715794554970289,-8.636911235114301,
182,BMW,535i,Sedan,51484.083874844604,0.16485900286051167,0.8465979786951281,105000.0000938118,0.0007714445072746219,-6.434100577656568,
183,BMW,528i,Sedan,35578.873350765316,0.13041524891688885,0.8748327548747316,29661.968999906487,1.1405083869440683e-05,0.7302095768567407,
184,Ford,Transit Connect,Van,32799.80651980176,0.16339202060717464,0.7790404586548375,26716.106468879643,1.071524588449533e-05,0.6887668795271051,0.549783542072819
185,Kia,Forte,Sedan,22373.503716889427,0.16082255591119565,0.827097791795968,18438.8350273512,1.056799761113833e-05,0.7607808437926538,0.7213849329645183
186,Volvo,S60,Sedan,44250.20836815114,0.17672035711506826,0.870848611992322,27856.867652941855,1.3210383976331115e-05,0.4883787155814334,0.7367066930587671
187,Chrysler,PT Cruiser,Hatchback,11322.016135902739,0.08317703399854023,-0.039485807759894076,10000.00000001744,0.0015,-8.995169815756661,
188,Tesla,Model X,Sport Utility,109083.51829252618,0.13917948152490608,0.09108465126675502,82253.1682360686,5.964883071926874e-06,0.40930703767335364,
189,Audi,A8,Sedan,104135.97287878883,0.2402111043950023,0.9431706335209223,80987.9995636935,1.9920225789005503e-05,0.7816244280260816,0.939532496888194
190,Acura,TLX,Sedan,35871.65507859322,0.1528893433773754,0.778487823597445,33810.80624076743,1.4773618889935548e-05,0.6880899123318209,0.34711729404572467
191,MAZDA,MX-5 Miata,Convertible,27523.408083456452,0.07137379190236563,0.8204807026771399,23379.86386690513,1.287122673407593e-05,0.6866388953408551,
192,Chevrolet,Trax,Sport Utility,21782.642597981383,0.09367871947875743,0.35606990111058856,21881.221817085687,1.4195370626966656e-05,0.5887111272081356,-1.6295555853941743
193,Dodge,Dakota,Truck,37110.06273887352,0.11888855607774815,0.4882482785252934,10018.69871597194,3.587316553736657e-06,-0.07787395244194517,
194,Toyota,Yaris,Sedan,17947.999982633675,0.10773629435886926,0.9161590572311888,17425.009711598825,1.0369429487832236e-05,0.8080620009505565,0.6627928996714119
195,Subaru,Legacy,Wagon,25045.249577258735,0.1149291552737997,0.8445949074093948,22835.899746507414,9.828627469571869e-06,0.8060187781983307,
196,Volvo,XC60,Sport Utility,52543.22897309479,0.1835753368234627,0.8330432658563567,48107.60007414811,1.554852563323377e-05,0.9187974741759634,0.6307905348071221
197,MAZDA,CX-9,Wagon,39732.282672006586,0.16439133181484025,0.825315212878988,28670.90412895352,9.970892122197972e-06,0.6264962839588881,0.7672799774112037
198,FIAT,500,Hatchback,20854.046378848383,0.15385942411167824,0.45838617079864796,14524.320187187928,1.0378293611612905e-05,0.5230184314691566,
199,Hyundai,Accent,Sedan,14706.889948371076,0.10725905091188202,0.8216328400242383,12007.000209014972,7.733013650957689e-06,0.4302915691922594,
200,Land Rover,Range Rover Evoque,,48103.00859203185,0.13801601344971104,0.8310131649535246,49732.65190880079,1.4352662267307142e-05,0.8246318647120163,0.6441056097896518
201,Lexus,RX 330,Sport Utility,20644.313547200014,0.06915620357630078,-0.0028170369363260672,10000.00000110102,0.0015,-16.601045966934354,
202,Ford,F450,Truck,62026.650181950776,0.08985119243367362,0.7429105344374918,47146.14637180848,6.036399231651341e-06,0.4705991636564164,
203,Mercedes-Benz,SL 550,Convertible,120826.14053270266,0.17853974504039913,0.9233512566754561,111734.63359545804,2.8838761208046416e-05,0.8376574895986313,0.8920333482884558
204,Toyota,FJ Cruiser,Sport Utility,57666.8560897242,0.11084842447740392,0.6849579054723383,14626.2727273094,0.0015,-7.328291868128298,
205,BMW,Z4,Convertible,61581.16349597976,0.13916247505152607,0.9374617745129243,57567.42179988228,2.1481135704534083e-05,0.8651072291885694,0.7729855712287049
206,Ford,E-150 and Econoline 150,Van,25414.000534095103,0.09327964494019908,0.44083488042300933,11639.38657179171,1.944244165884118e-06,0.08547338526664228,
207,Honda,Ridgeline,Truck,39849.70743689877,0.10629646838866302,0.9370695978247624,34835.47401128121,8.932032570782163e-06,0.8185587675177082,0.5206469513357725
208,Mitsubishi,Outlander Sport,Sport Utility,20274.402331624737,0.11624525311012486,0.6860523522939754,20393.211184727264,9.041637452753658e-06,0.7510851280870646,0.08593412893737806
209,Audi,S5,Coupe,67012.77167852747,0.15476421602162102,0.9304339953891454,60980.71489385588,1.6637105208052146e-05,0.9146123515510695,
210,Nissan,370Z,Coupe,37028.679743863155,0.09220780235017849,0.7215385268805379,32468.14882952365,1.0902382812107792e-05,0.7083804516921717,-0.8350978301350271
211,Nissan,Leaf,Hatchback,51790.679938631154,0.3263656528490475,0.869084183677364,36538.29292808288,3.64188608113971e-05,0.8246824962892068,
212,MINI,Cooper Clubman,Wagon,38936.54964779247,0.1909535631535217,0.9096913044008266,29855.915390423357,1.776105798685572e-05,0.8785838503187169,0.8883272588470563
213,Audi,Q3,Sport Utility,40387.50348200855,0.16056722286633862,0.8476702248606,38272.088182932384,1.6027236900185156e-05,0.8274803758569472,0.5897844373912537
214,Lexus,GX 470,Sport Utility,30055.2320986464,0.06110819299820206,-0.02506920916589528,10000.000116615583,0.0015,-9.281609626523627,
215,Ford,E-250 and Econoline 250,,29905.18914454944,0.1150396063610511,0.4717912779733059,10401.60423531986,1.1355537610427714e-06,0.024932681529650336,
216,Lexus,GX 460,Sport Utility,53250.59837836362,0.11483098471429314,0.8497656579210316,48097.53425479428,8.31371378182792e-06,0.8415273392818254,
217,Lincoln,MKZ,Sedan,39150.82711930099,0.1693695977826567,0.7329318671480072,28830.417294066792,1.1364311553381402e-05,0.5241511151167051,0.65637367821724
218,Lexus,SC 430,Convertible,199999.99999999997,0.17723434471512536,0.1668987940980965,19918.2887332708,0.002843395256971731,-5.4667261502871245,
219,Subaru,Crosstrek,Sport Utility,27238.367406992682,0.08752341332020865,0.6655095229893004,25842.728137823007,7.3021671014303615e-06,0.6334930378872529,
220,BMW,i3,Hatchback,68136.00236506228,0.3158385193348027,0.5365109658559357,33023.929301593664,1.7557452636564824e-05,0.4562465571949642,
221,Acura,ILX,Sedan,30777.77496103545,0.12809998654495808,0.7626944239835306,29545.865769928452,0.002999999999999989,-2.148245398674341,-0.1917695830740236
222,Ford,Thunderbird,Coupe,86891.086389799,0.11798099962592917,-0.3457197400564138,22148.499261598907,8.203741632972966e-06,0.6804180209969596,
223,INFINITI,QX56,Sport Utility,59755.83109269561,0.14489688194751063,0.7457544378158487,11015.216927449703,0.0015,-6.468286221317125,
224,Volkswagen,Touareg,Sport Utility,48575.5676862766,0.16298260111881163,0.6792528677787,23936.384511948738,7.004061882240281e-06,0.3452447543146381,
225,Chevrolet,Cobalt,Coupe,10000.000000000007,0.08315946530025267,-0.024400926520261157,10000.000000045826,0.0015,-6.013043912869703,
226,Buick,Regal,Coupe,31308.55032921035,0.13942051151676277,0.6788975044699135,28495.03161299635,1.5894166757291783e-05,0.6840360190983876,
227,Toyota,Venza,Sport Utility,26420.78454540139,0.09781207821668965,0.36646093950777825,10000.000000555017,0.0015,-12.755486789402307,
228,INFINITI,FX35,Sport Utility,46456.71991464691,0.13419637479461158,0.7367194633310244,10000.000000160426,0.0015,-6.456240648943101,
229,Lincoln,MKX,Wagon,62030.58697919888,0.20755639982237165,0.807183407376356,46900.10634062941,0.001269797126501182,0.10986804664735061,
230,INFINITI,QX80,Sport Utility,64571.83024491516,0.16344023375013444,0.4627506859527497,62167.1459333944,1.1492241419239847e-05,0.839776789770526,0.25761231862872114
231,Mercedes-Benz,A 220,Sedan,40137.5,0.10932003806101485,0.18336195528676158,40774.35989951719,6.165513864142307e-05,0.5519897215449052,-0.4538667659605713
232,BMW,M5,Sedan,99306.41601324601,0.12537939631278866,0.6893399142361277,102887.54383538332,2.0217508592986254e-05,0.875794326815904,0.758254470903425
233,Mercedes-Benz,E 450,Wagon,76705.0,0.04755730213696327,0.032646280909855996,74839.9360811241,3.188153904633267e-05,0.18369741622611213,-2.631496854463367
234,INFINITI,QX50,Sport Utility,42042.36030248005,0.18256410948128668,0.859156683306749,38908.086349046534,1.6792425846037633e-05,0.7185874317779645,0.7271554456726079
235,Maserati,GranTurismo,Coupe,179962.66464952438,0.1996172279618409,0.8220908479406632,139250.75776737457,4.680593876865911e-05,0.8067724424183509,
236,Mercedes-Benz,S 560,Sedan,123499.89097701138,0.010000000000000002,-0.0027193380883101526,124358.0670208949,1.258322097306193e-05,0.23469406120695346,-1.625378842750235
237,Lincoln,Navigator,Sport Utility,92673.99583347529,0.21543430637214797,0.8523267441777923,60056.92093147241,0.0011610926510783367,-0.16438191935520408,0.8435245332957766
238,BMW,535i xDrive,Sedan,52123.18636597224,0.17668885010321475,0.6604252650923526,30058.450849282308,8.98723631937652e-06,0.6032860368454946,
239,Lexus,NX 200t,Sport Utility,32626.863288354456,0.06340466770593474,0.09427681159137602,30312.69917715027,4.568148802399228e-06,0.37110058922991285,
240,Audi,A7,Hatchback,86183.82256167602,0.19654413149642502,0.9188428010416261,75676.97072625265,1.7512754179352146e-05,0.9345004171650381,0.7883708256527036
241,Toyota,Solara,Coupe,37740.05972419003,0.1306063263050556,0.36701551416301137,105000.0,0.0015,-5.815588009177696,
242,Scion,tC,Coupe,24347.186173293714,0.1353926385459537,0.6663128480641953,12880.02926651687,6.970159388304453e-06,0.4953745593678681,
243,Mercedes-Benz,E 320,Convertible,13958.116210784323,0.060375988241990516,0.304771164315083,10000.0000001632,0.0015,-5.213220947762065,
244,Cadillac,XTS,Sedan,28258.104361704005,0.06504812792313315,0.32988687829128593,35742.21985634096,1.1884125916217664e-05,0.4897505114741548,
245,Lincoln,Town Car,Sedan,12728.927326264129,0.04753657599062259,0.09633265938891789,105000.0,0.0015,-3.4147609194414636,
246,Toyota,C-HR,Sport Utility,24412.193589012542,0.09844553391090802,0.2667616579958708,24094.690764286002,1.005591857186749e-05,0.5987019316436939,-1.738366434579334
247,Jaguar,XF,Sedan,57936.82776081453,0.1848365475817575,0.6999915112570478,49905.72832399588,1.9700358906436442e-05,0.7184536761462883,0.3881098710108477
248,Chevrolet,Blazer,Sport Utility,36855.446156424136,0.11248283724444604,0.7485366911665073,38564.31121842122,2.280312312483989e-05,0.6791663009770228,0.13477326773055853
249,BMW,650i,,150783.55181366205,0.27173181119638706,0.6190594381605461,38202.00051655365,0.0014924009073271638,-1.9120584683151107,
250,Hyundai,Veloster,Hatchback,20305.97044079358,0.1134849566378184,0.6341439848865189,18830.966188155526,9.667585278778151e-06,0.636329636964833,
251,BMW,530i,Sedan,59064.0093174891,0.1755172696138898,0.9692148288678942,51922.165979078185,1.7831740597080467e-05,0.7716651225609474,0.9504042122165879
252,Chrysler,Sebring,Convertible,10430.896454561882,0.06113965338355288,0.07896201231255018,10000.000000018608,0.0014999976090494889,-4.910777776562645,
253,Pontiac,G6,Sedan,18011.770923439257,0.10989505129633137,0.09062311041793691,10000.000000021426,0.0015,-7.428083686494661,
254,smart,fortwo,Coupe,24880.06907062732,0.1698636449820977,0.8110086912278371,21532.44731616539,2.7577510301778204e-05,0.7108099668356747,
255,Land Rover,Discovery Sport,Sport Utility,47328.59395456003,0.14880605691252527,0.6740838614972386,43399.76410404427,1.5835605735910344e-05,0.5862888380033057,0.5405657356355698
256,Chevrolet,Express 1500,Van,25498.158357842472,0.08608435921349566,0.2380395771617112,13261.47034619734,2.46788532515954e-06,0.07746385714529824,
257,Mercedes-Benz,C 250,Sedan,32283.526818209426,0.13534617016961528,0.3071956251831417,105000.0,0.001126875,-32.23055906197238,
258,Lexus,ES 330,Sedan,20482.01730209884,0.08584530814262996,0.05621946753846652,10000.000000028593,0.0015,-10.96807561564689,
259,Honda,Element,Sport Utility,32719.331508498824,0.1018540109765719,0.32473731802527506,10000.000000130907,0.0015,-5.882179402648808,
260,Chevrolet,Sonic,Sedan,14792.79864833901,0.11420496384428164,0.4532813938484642,17266.30736646804,1.270049264912208e-05,0.6054293636680712,
261,Mercedes-Benz,CLS 550,Sedan,96626.00482824707,0.21091832791648182,0.7734861951782703,54660.53616323452,0.0014339888419248718,-2.6370757089517483,
262,Chevrolet,Volt,Hatchback,53004.8905440055,0.2392637272412413,0.32750403339017264,25124.840914301723,1.0922018745604373e-05,0.5308418587346369,
263,Dodge,Dart,Sedan,18327.068550437867,0.11424884231451682,0.18353343113222043,10000.000000000005,1.3258566305626066e-06,0.01335653876390075,
264,Mercedes-Benz,S 450,Sedan,114017.99815464107,0.21334655952197837,0.17621145744497635,106567.21117210216,2.2611692101619915e-05,0.8427821475868421,0.46145042993983065
265,Cadillac,ATS,Sedan,29412.23145805555,0.10778056731879324,0.3115140686716509,105000.00017059658,0.0007808058251303968,-7.365958734143829,
266,Saturn,Vue,Sport Utility,18187.708543893143,0.11796555427708968,0.21267677317671663,10000.000000028016,0.0015,-7.516918804070581,
267,Ford,Excursion,Sport Utility,189606.48289108602,0.16417258598158396,0.20935670676890883,10000.000000562472,0.0015,-2.744831747649813,
268,Mercury,Grand Marquis,Sedan,31283.031005703335,0.11975243818225416,0.4510844257923199,105000.0,0.0015,-2.965541861920969,
269,Nissan,Quest,Van,27309.640298642258,0.13757997940682726,0.7644855987137535,10000.000000019669,0.0015,-2.440495598412685,
270,BMW,X6,Sport Utility,80540.643066617,0.17743358831167266,0.910065471554226,73399.00791354344,1.852067726131612e-05,0.7969068188842239,0.9187530045347277
271,Subaru,WRX,Sedan,33146.44933991224,0.07879523529000204,0.34228855244950407,34103.16534486303,8.746318527284127e-06,0.5143386467701268,-1.7318127117583946
272,Hyundai,Genesis,Sedan,49462.46505699152,0.19673263511232747,0.7093254505084919,20426.82630069857,5.914001220805118e-06,0.2711348515635247,
273,Lexus,CT 200h,Sedan,27839.455001246526,0.08793521678786219,0.7262618895764134,22657.29714481911,5.585497402289026e-06,0.5518271048960979,
274,Volkswagen,e-Golf,Hatchback,44654.61576880112,0.24901425213325193,0.9283331380877937,34969.30842122196,3.1439155705027114e-05,0.8556847921307149,
275,Ferrari,F430,Coupe,199999.99999999863,0.02829737070019736,0.007652941136146785,199999.9999999997,2.164623929844144e-05,0.31946820988720537,
276,Mercedes-Benz,C 63 AMG,Sedan,89186.9121663752,0.14692820183184913,0.9072355175219518,83170.68937999924,1.763745128696772e-05,0.944682235410818,0.676823846875948
277,Audi,S4,Sedan,59090.709583930795,0.1421591190552536,0.8976560656447219,55778.62115861779,1.5143901157341925e-05,0.8892811271939016,
278,Chevrolet,HHR,Wagon,10000.000000000002,0.06491796594463645,-0.01598873106059595,10000.000000000002,6.102596120577583e-06,-0.024700166794148215,
279,BMW,325i,Convertible,23332.558869913624,0.10391809166701221,0.10040796342262726,10000.000000038073,0.0015,-7.156852803605215,
280,Volkswagen,CC,Sedan,34257.64738988474,0.16580308669931493,0.749564575939407,18107.404342416627,9.154310047297056e-06,0.4305109287914415,
281,Jaguar,F-PACE,Sport Utility,54271.899255465636,0.13456506026821713,0.3174131682973854,53241.77126113461,1.2825510067063956e-05,0.3340447052800871,-0.18237941059337293
282,Cadillac,De Ville,Coupe,10000.000000000002,0.05000308863568225,-0.05662110513064622,10000.000000017793,0.0015,-4.84220018042363,
283,Nissan,Kicks,Sport Utility,22881.180312640226,0.09505447014508212,0.40110734068870857,21476.981513820952,1.6863355586560055e-05,0.19237345867857247,-2.9629958807510506
284,Dodge,Ram 3500 Truck,Truck,51556.82114650869,0.06826240267639272,0.12228083168856563,14650.012241067925,0.0015,-8.755831611624233,
285,Kia,Sedona,Van,38368.80473722628,0.1771541543700895,0.7600081995368853,32218.370527361072,0.0013392129444409289,-1.1786625456081534,
286,GMC,Canyon,Truck,36622.93591256313,0.1038287783828302,0.8587210579745816,34665.403583989115,1.0271913908566689e-05,0.8186741176283389,0.10948441166384681
287,BMW,330i xDrive,Sedan,52610.455361290326,0.1961599132509401,0.871796318054308,50792.64440606076,2.556507004247056e-05,0.8216308986846614,0.8251276949120784
288,Kia,Rio,Sedan,17496.396479046718,0.13926923887663978,0.8136294198234613,16215.244733052446,1.2221211815773431e-05,0.8674948082863734,
289,Volkswagen,Golf R,Hatchback,46455.66893087515,0.12283932048443374,0.9527703305117061,42086.71841470218,1.2040925998523686e-05,0.9587157656074479,
290,Jeep,Commander,Sport Utility,32752.23095520095,0.12977901164413758,0.0563474910038122,10000.000000182072,0.0015,-6.611667598046528,
291,Cadillac,DTS,Sedan,55192.65954599367,0.17177137342187876,0.09298531997793891,10000.000004684023,0.0015,-3.0635753662626852,
292,Toyota,Prius Prime,Hatchback,30341.535903139003,0.06693478463715861,0.45686174363401755,30514.566121425705,8.297400441840249e-06,0.5783460457241842,-2.1684208230508295
293,BMW,X7,Sport Utility,92086.72374997636,0.010000000000000002,-0.8817222656756414,86094.14694651488,3.397816065114547e-05,0.2245521393627583,-2.1686273536676737
294,Maserati,Ghibli,Sedan,72589.96708072531,0.17304944312753237,0.589356905760802,68827.08678037777,2.3263351542186858e-05,0.817411190564178,
295,Pontiac,Firebird,Coupe,199999.99999999997,0.1418007880328757,0.3247181651111075,26831.499605820965,1.1985078233849596e-05,0.5803341743189502,
296,Honda,Passport,Sport Utility,42748.81567350519,0.14361465372601462,0.5820174081181178,37945.11503317319,1.3476618864017596e-05,0.521643787093483,-0.05029631091998965
297,Audi,TT,Coupe,51937.543189491385,0.13402591428488295,0.9152654408823729,34092.767325524255,1.3335829460769695e-05,0.5981073510980794,0.46406625180705274
298,BMW,750Li,Sedan,86679.86785854808,0.19433133742803876,0.8070508861196815,12949.500286188568,0.0015,-2.5595069514281876,
299,Audi,Q8,Sport Utility,79270.5,0.04325176105147369,0.16171181465846807,79313.01802065871,2.504638969975908e-05,0.30483543807396307,-1.2970827336208077
300,BMW,X2,Sport Utility,43398.817986057176,0.12999216101303648,0.45191051108414193,42727.06841668383,2.529712266669211e-05,0.4999652512536342,0.13587030630161767
